ID	Value
HED10592	[[नाले\N_NN का\PSP]]_NP [[पानी\N_NN]]_NP [[सूख\V_VM गया\V_VAUX है\V_VAUX ,\RD_PUNC]]_VGF [[यदि\CC_CCS]]_CCP [[तुम\PR_PRP थोड़े\JJ दिन\N_NN]]_NP [[मुझे\PR_PRP]]_NP [[अपने\PR_PRF कुओं\N_NN से\PSP]]_NP [[पानी\N_NN]]_NP [[दे\V_VM दोगे\V_VAUX ,\RD_PUNC]]_VGF [[तो\CC_CCS]]_CCP [[ये\DM_DMD पेड़\N_NN -\RD_PUNC पौधे\N_NN]]_NP [[पनप\V_VM जाएंगे।\V_VAUX]]_VGF [[’\RD_PUNC]]_BLK 
HED10593	[[किसान\N_NN ने\PSP]]_NP [[हैरानी\RB से\RB]]_RBP [[पूछा\N_NN -\RD_PUNC ‘\RD_PUNC बाबा\N_NN !\RD_PUNC]]_NP [[तुम\PR_PRP गांव\N_NN से\PSP]]_NP [[पांच\QT_QTC मील\N_NN यहां\N_NST]]_NP [[आकर\N_NN]]_NP [[क्यों\PR_PRQ पेड़\N_NN -\RD_PUNC पौधे\N_NN]]_NP [[सींच\V_VM रहे\V_VAUX हो\V_VAUX]]_VGF [[?\RD_PUNC]]_BLK [[’\RD_PUNC]]_BLK 
HED10594	[[वृद्ध\N_NN ने\PSP]]_NP [[कहा\V_VM -\RD_PUNC]]_VGF [[‘\RD_PUNC]]_BLK [[मेरा\PR_PRP]]_NP [[एक\QT_QTC ही\RP_RPD बेटा\N_NN]]_NP [[था\V_VM ,\RD_PUNC]]_VGF [[जो\DM_DMR जवानी\N_NN में\PSP]]_NP [[किसी\DM_DMI बीमारी\N_NN से\PSP]]_NP [[मर\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10595	[[मैं\PR_PRP]]_NP [[ठहरा\V_VM गरीब\JJ]]_VGF [[।\RD_PUNC]]_BLK 
HED10596	[[उसकी\PR_PRP याद\N_NN में\PSP]]_NP [[धर्मशाला\N_NN ,\RD_PUNC तालाब\N_NN ,\RD_PUNC बावड़ी\JJ तो\RP_RPD]]_NP [[बना\V_VM नहीं\RP_NEG सकता\V_VAUX ,\RD_PUNC]]_VGF [[इसलिए\CC_CCS]]_CCP [[इन\DM_DMD पेड़\N_NN -\RD_PUNC पौधे\N_NN को\PSP]]_NP [[इस\DM_DMD आस\N_NN में\PSP]]_NP [[सींचता\V_VM हूं\V_VAUX]]_VGF [[कि\CC_CCS जब\CC_CCS]]_CCP [[ये\DM_DMD]]_NP [[हरे\JJ -\RD_PUNC भरे\JJ]]_JJP [[हो\V_VM जाएंगे\V_VAUX ,\RD_PUNC]]_VGF [[तो\CC_CCS]]_CCP [[इनकी\PR_PRP छाया\N_NN में\PSP]]_NP [[मनुष्य\N_NN ,\RD_PUNC]]_NP [[पशु\N_NN -\RD_PUNC पक्षी\N_NN विश्राम\N_NN]]_NP [[लेंगे\V_VM]]_VGF [[और\CC_CCD]]_CCP [[फल\N_NN के\PSP]]_NP [[रूप\PSP में\PSP]]_NP [[उन्हें\PR_PRP]]_NP [[कुछ\QT_QTF आहार\N_NN]]_NP [[मिलेगा\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10597	[[जब\CC_CCS तक\PSP]]_NP [[मेरे\PR_PRP]]_NP [[शरीर\N_NN में\PSP]]_NP [[ताकत\N_NN]]_NP [[है\V_VM ,\RD_PUNC]]_VGF [[तब\CC_CCS तक\PSP तो\RP_RPD]]_NP [[यह\DM_DMD काम\N_NN]]_NP [[करूंगा।\V_VM]]_VGF [[’\RD_PUNC]]_BLK 
HED10598	[[उस\DM_DMD कृशकाय\JJ वृद्ध\N_NN की\PSP]]_NP [[कल्याणकारी\JJ भावना\N_NN]]_NP [[देख\V_VM]]_VGF [[किसान\N_NN]]_NP [[उसके\PR_PRP प्रति\PSP नतमस्तक\N_NN]]_NP [[हो\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10599	[[किसान\N_NN ने\PSP भी\RP_RPD]]_NP [[उस\DM_DMD दिन\N_NN से\PSP]]_NP [[उसके\PR_PRP कार्य\N_NN में\PSP]]_NP [[हाथ\N_NN]]_NP [[बंटाना\V_VM]]_VGF [[शुरू\N_NN]]_NP [[कर\V_VM दिया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10600	[[सार\N_NN]]_NP [[यह\DM_DMD]]_NP [[है\V_VM]]_VGF [[कि\CC_CCS]]_CCP [[अपने\PR_PRF लिए\PSP तो\RP_RPD]]_NP [[सभी\DM_DMI]]_NP [[जीते\V_VM हैं\V_VAUX ,\RD_PUNC]]_VGF [[दूसरों\QT_QTO के\PSP लिए\PSP]]_NP [[जीने\V_VM वाला\V_VAUX]]_VGNF [[मनुष्य\N_NN]]_NP [[सच्चे\JJ अर्थो\N_NN में\PSP]]_NP [[महान\JJ]]_NP [[होता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10601	[[सेंसर\N_NNP बोर्ड\N_NNP ने\PSP]]_NP [[किया\V_VM]]_VGF [[आइटम\JJ सांग\N_NN को\PSP]]_NP [[एडल्ट\JJ (\RD_SYM ए\N_NN )\RD_SYM]]_NP [[सर्टिफिकेट\N_NN]]_NP [[देने\V_VM का\PSP]]_VGINF [[फैसला\N_NN]]_NP 
HED10602	[[शीला\N_NNP ,\RD_PUNC मुन्नी\N_NNP ,\RD_PUNC चिकनी\JJ चमेली\N_NNP या\CC_CCD जलेबी\N_NN बाई\N_NN के\PSP]]_NP [[दर्शन\N_NN]]_NP [[अब\N_NST]]_NP [[ड्राइंग\N_NN रूम\N_NN में\PSP]]_NP [[होना\V_VM]]_VGNN [[मुश्किल\JJ]]_JJP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10603	[[सूचना\N_NNP -\RD_PUNC प्रसारण\N_NNP मंत्रालय\N_NN के\PSP]]_NP [[ताजा\JJ निर्देश\N_NN पर\PSP]]_NP [[भारतीय\JJ सेंसर\N_NNP बोर्ड\N_NNP ने\PSP]]_NP [[तय\N_NN]]_NP [[किया\V_VM है\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[अश्लीलता\N_NN का\PSP]]_NP [[पुट\N_NN लिए\PSP]]_NP [[हुए\V_VM]]_VGF [[आइटम\JJ सांग\N_NN को\PSP]]_NP [[ए\N_NN सर्टिफिकेट\N_NN प्रदान\N_NN]]_NP [[किया\V_VM जाए\V_VAUX ,\RD_PUNC]]_VGF [[जो\DM_DMR सिर्फ\QT_QTF किसी\DM_DMI फिल्म\N_NN के\PSP]]_NP [[प्रचार\N_NN के\PSP लिए\PSP]]_NP [[हथकंडे\N_NN का\PSP]]_NP [[काम\N_NN]]_NP [[करते\V_VM रहे\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10604	[[नतीजा\N_NN]]_NP [[यह\DM_DMD]]_NP [[होगा\V_VM]]_VGF [[कि\CC_CCS]]_CCP [[ए\N_NN सर्टिफिकेट\N_NN]]_NP [[पाने\V_VM के\PSP बाद\N_NST]]_VGINF [[ऐसे\DM_DMD गानों\N_NN के\PSP]]_NP [[टीवी\N_NN पर\PSP]]_NP [[प्रसारण\N_NN पर\PSP]]_NP [[रोक\V_VM लग\V_VAUX जाएगी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10605	[[सेंसर\N_NNP बोर्ड\N_NNP की\PSP]]_NP [[सीईओ\N_NNP पंकजा\N_NNP ठाकुर\N_NNP ने\PSP]]_NP [[भास्कर\N_NNP से\PSP]]_NP [[इस\DM_DMD खबर\N_NN की\PSP]]_NP [[पुष्टि\JJ]]_NP [[की\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10606	[[उन्होंने\PR_PRP]]_NP [[कहा\V_VM ,\RD_PUNC `\RD_PUNC]]_VGINF [[कई\QT_QTF आइटम\JJ गाने\N_NN के\PSP]]_NP [[न\CC_CCS केवल\CC_CCS बोल\V_VM]]_NP [[आपत्तिजनक\JJ]]_JJP [[होते\V_VM हैं\V_VAUX]]_VGF [[बल्कि\CC_CCS]]_CCP [[उनका\PR_PRP फिल्मांकन\N_NN भी\RP_RPD]]_NP [[अश्लील\N_NN]]_NP [[होता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10607	[[कई\QT_QTF बार\N_NN]]_NP [[इन\DM_DMD गानों\N_NN का\PSP]]_NP [[फिल्म\N_NN की\PSP]]_NP [[कहानी\N_NN से\PSP]]_NP [[सीधा\JJ ताल्लुक\N_NN]]_NP [[नहीं\RP_NEG होता\V_VM है\V_VAUX ,\RD_PUNC]]_VGF [[लेकिन\CC_CCD]]_CCP [[फिल्म\N_NN में\PSP]]_NP [[ऐसे\DM_DMD गानों\N_NN को\PSP]]_NP [[रखने\V_VM का\PSP]]_VGINF [[एक\QT_QTC मकसद\N_NN]]_NP [[यह\DM_DMD]]_NP [[होता\V_VM है\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[इन्हें\DM_DMD]]_NP [[टीवी\N_NN पर\PSP]]_NP [[बार\RB -\RD_PUNC बार\RB]]_NP [[दिखाकर\V_VM]]_VGF [[फिल्म\N_NN का\PSP]]_NP [[प्रचार\N_NN]]_NP [[किया\V_VM जाए\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10608	[[हमें\PR_PRP]]_NP [[लगातार\RB]]_RBP [[शिकायतें\N_NN]]_NP [[मिल\V_VM रही\V_VAUX हैं\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[ऐसे\DM_DMD गानों\N_NN का\PSP]]_NP [[बुरा\JJ असर\N_NN]]_NP [[छोटे\JJ बच्चे\N_NN -\RD_PUNC बच्चियों\N_NN पर\PSP]]_NP [[पड़\V_VM रहा\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10609	[[नए\JJ दिशानिएदेश\N_NN के\PSP तहत\PSP ,\RD_PUNC]]_NP [[हमने\PR_PRP]]_NP [[तय\N_NN]]_NP [[किया\V_VM है\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[ऐसे\DM_DMD गानों\N_NN को\PSP]]_NP [[ए\N_NN]]_NP [[सर्टिफिकेट\N_NN दिया\V_VM जाय\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10610	[[टीवी\N_NN पर\PSP]]_NP [[ट्रॆलर\N_NN या\CC_CCD टीजर\N_NN के\PSP]]_NP [[तौर\PSP पर\PSP]]_NP [[प्रसारित\N_NN]]_NP [[करने\V_VM से\PSP]]_VGINF [[पहले\N_NST]]_NP [[फिल्म\N_NN प्रोड्युसरों\N_NN को\PSP]]_NP [[ऐसे\DM_DMD गानों\N_NN के\PSP लिये\PSP]]_NP [[अलग\JJ से\PSP]]_NP [[सर्टिफिकेट\N_NN]]_NP [[लेना\V_VM होगा\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10611	[[हालांकि\CC_CCS]]_CCP [[फिल्म\N_NN वालों\PSP ने\PSP]]_NP [[इस\DM_DMD कदम\N_NN का\PSP]]_NP [[विरोध\N_NN]]_NP [[किया\V_VM है\V_VAUX]]_VGF [[लेकिन\CC_CCS]]_CCP [[सेंसर\N_NNP बोर्ड\N_NNP]]_NP [[अपने\PR_PRF फैसले\N_NN पर\PSP]]_NP [[अडिग\JJ]]_JJP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10612	[[मंत्रालय\N_NN के\PSP पास\N_NST]]_NP [[हर\DM_DMI दस\QT_QTC मिनिट\N_NN पर\PSP]]_NP [[टीवी\N_NN पर\PSP]]_NP [[चलने\V_VM वाले\V_VAUX]]_VGF [[डर्टी\N_NNP पिक्चर\N_NNP के\PSP]]_NP [[छूना\V_VM]]_NP [[न\RP_NEG छूना\V_VM ...\RD_PUNC]]_VGF [[मैं\PR_PRP]]_NP [[हूँ\V_VM]]_VGF [[तेरी\PR_PRP फैंटसी\N_NN या\CC_CCD तीस\N_NNP मार\N_NNP खां\N_NNP के\PSP]]_NP [[आई\PR_PRP]]_NP [[एम\V_VM]]_VGNN [[टू\RB सेक्सी\JJ फॉर\PSP यू\PR_PRP]]_NP [[जैसे\DM_DMR]]_CCP [[आइटम\JJ सांग\N_NN के\PSP]]_NP [[आम\JJ घरों\N_NN के\PSP ड्राइंग\N_NN]]_NP [[रूम\N_NNP में\PSP]]_NP [[प्रवेश\N_NN]]_NP [[और\CC_CCD]]_CCP [[उनपर\PR_PRP थिरकती\N_NN]]_NP [[छोटी-छोटी\N_NNP लड़कियों\N_NN की\PSP]]_NP [[कहानियों\N_NN से\PSP]]_NP [[जुड़ी\JJ शिकायतों\N_NN का\PSP]]_NP [[न\CC_CCS केवल\CC_CCS मंत्रालय\N_NN बल्कि\CC_CCS सेंसर\N_NNP बोर्ड\N_NNP के\PSP पास\N_NST भी\RP_RPD]]_NP [[अंबार\N_NN]]_NP [[लग\V_VM गया\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10613	[[हाल\RB ही\RB में\PSP]]_NP [[गृह\N_NN मंत्रालय\N_NN ने\PSP]]_NP [[सभी\DM_DMI मंत्रालयों\N_NN से\PSP]]_NP [[पूछा\V_VM है\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[वे\PR_PRP]]_NP [[औरतों\N_NN के\PSP प्रति\PSP]]_NP [[हो\V_VM रहे\V_VAUX]]_VGF [[अपराधों\N_NN की\PSP]]_NP [[रोकथाम\N_NN के\PSP लिये\PSP]]_NP [[और\CC_CCD]]_CCP [[लोगों\N_NN में\PSP]]_NP [[संवेदनशीलता\N_NN]]_NP [[लाने\V_VM के\PSP लिये\PSP]]_VGINF [[कौन\DM_DMQ -\RD_PUNC कौन\DM_DMQ से\PSP उपाय\N_NN]]_NP [[कर\V_VM रहे\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10614	[[सूत्रों\N_NN के\PSP अनुसार\PSP ,\RD_PUNC]]_NP [[सूचना\N_NN और\CC_CCD प्रसारण\N_NN मंत्रालय\N_NN ने\PSP]]_NP [[इस\DM_DMD संदर्भ\PSP में\PSP]]_NP [[अन्य\DM_DMI पहलों\N_NN के\PSP अलावा\PSP ,\RD_PUNC]]_NP [[औरतों\N_NN को\PSP]]_NP [[एक\QT_QTC उत्पाद\N_NN के\PSP तौर\PSP पर\PSP]]_NP [[पेश\N_NN]]_NP [[करने\V_VM वाले\V_VAUX]]_VGNF [[फिल्मी\JJ गीतों\N_NN या\CC_CCD आइटम\JJ सांग\N_NN पर\PSP]]_NP [[रोक\N_NN]]_NP [[लगाने\V_VM के\PSP]]_VGINF [[सेंसर\N_NNP बोर्ड\N_NNP की\PSP]]_NP [[पहल\N_NN का\PSP भी\RP_RPD]]_NP [[जिक्र\N_NN]]_NP [[किया\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10615	[[यशराज\N_NNP फिल्म्स\N_NNP पर\PSP]]_NP [[नाहरगढ़\N_NNP अभ्यारण\N_NNP में\PSP]]_NP [[बिना\PSP अनुमति\N_NN]]_NP [[शूटिंग\N_NN पर\PSP]]_NP [[12.5\QT_QTC लाख\QT_QTC रुपये\N_NN का\PSP]]_NP [[जुर्माना\N_NN]]_NP [[किया\V_VM गया\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10616	[[वन्य\JJ जीव\N_NN संरक्षण\N_NN अधिनियम\N_NN का\PSP]]_NP [[उल्लंघन\N_NN पर\PSP]]_NP [[यूनिट\N_NN के\PSP]]_NP [[कैमरे\N_NN और\CC_CCD वाहन\N_NN]]_NP [[जब्त\N_NN]]_NP [[कर\V_VM लिए\V_VAUX थे\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10617	[[जिन्हें\PR_PRL जुर्माना\N_NN]]_NP [[वसूलने\V_VM के\PSP बाद\N_NST ही\RP_RPD]]_VGINF [[छोड़ा\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10618	[[नाहरगढ़\N_NNP अभ्यारण\N_NN में\PSP]]_NP [[सोमवार\N_NN]]_NP [[देर\JJ रात\N_NN को\PSP]]_NP [[फिल्म\N_NN रांझण\N_NNP की\PSP]]_NP [[शूटिंग\N_NN]]_NP [[चल\V_VM रही\V_VAUX थी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10619	[[इसकी\DM_DMR शूटिंग\N_NN के\PSP लिये\PSP]]_NP [[सोमवार\N_NN को\PSP]]_NP [[दोपहर\N_NN में\PSP]]_NP [[सेट\N_NN]]_NP [[लगाया\V_VM गया\V_VAUX था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10620	[[आसपास\N_NST के\PSP]]_NP [[क्षेत्र\N_NN में\PSP]]_NP [[साउंड\N_NN]]_NP [[सिस्टम\N_NN व\CC_CCD लाइटें\N_NN भी\RP_RPD]]_NP [[लगाई\V_VM थी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10621	[[वन\JJ अधिकारियों\N_NN ने\PSP]]_NP [[इस\DM_DMD पर\PSP]]_NP [[आपत्ति\N_NN]]_NP [[जताई\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10622	[[इस\DM_DMD पर\PSP]]_NP [[फिल्म\N_NN यूनिट\N_NN के\PSP]]_NP [[कर्मचारियों\N_NN ने\PSP]]_NP [[उनके\PR_PRP साथ\PSP मारपीट\N_NN]]_NP [[की\V_VM थी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10623	[[आधे\JJ घंटे\N_NN बाद\N_NST]]_NP [[वन\N_NN]]_NP [[संरक्षक\JJ नरेश\N_NNP शर्मा\N_NNP के\PSP]]_NP [[नेतृत्व\N_NN में\PSP]]_NP [[कार्यवाही\N_NN]]_NP [[करते\V_VM हुए\V_VAUX]]_VGNF [[कैमरे\N_NN]]_NP [[और\CC_CCD]]_CCP [[वाहन\N_NN]]_NP [[जब्त\N_NN]]_NP [[कर\V_VM लिये\V_VAUX थे\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10624	[[साहित्य\N_NN में\PSP]]_NP [[उत्कृष्‍ट\JJ योगदान\N_NN के\PSP लिये\PSP]]_NP [[इंद्रप्रस्थ\N_NNP साहित्य\N_NNP भारती\N_NNP ने\PSP]]_NP [[साहित्यकारों\N_NN को\PSP]]_NP [[साहित्य\N_NN कृति\N_NN सम्मान\N_NN]]_NP [[2013\QT_QTC से\PSP]]_NP [[सम्मानित\JJ]]_JJP [[किया\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10625	[[स्वामी\N_NNP विवेकानंद\N_NNP की\PSP]]_NP [[जन्मशती\N_NN के\PSP]]_NP [[मौके\N_NN पर\PSP]]_NP [[हिन्दी\N_NNP भवन\N_NNP में\PSP]]_NP [[आयोजित\JJ]]_RBP [[इस\DM_DMD कार्यक्रम\N_NN में\PSP]]_NP [[11\QT_QTC साहित्यकारों\N_NN को\PSP]]_NP [[पुरस्कृत\JJ]]_NP [[किया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10626	[[उन्हें\PR_PRP]]_NP [[प्रमाण\N_NN पत्र\N_NN ,\RD_PUNC प्रतीक\N_NN चिन्ह\N_NN ,\RD_PUNC श्रीफल\N_NN ,\RD_PUNC शॉल\N_NN व\CC_CCD माला\N_NN भेंट\N_NN]]_NP [[की\V_VM गई\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10627	[[इस\DM_DMD मौके\N_NN पर\PSP]]_NP [[साहित्य\N_NN भारती\N_NNP ,\RD_PUNC स्वामी\N_NNP विवेकानंद\N_NNP ,\RD_PUNC जैनेंन्द्र\N_NNP कुमार\N_NNP ,\RD_PUNC गुरूदत्त\N_NNP सम्मान\N_NN]]_NP [[दिए\V_VM गए\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10628	[[साहित्य\N_NNP भारती\N_NNP सम्मान\N_NN से\PSP]]_NP [[कृष्णमित्र\N_NNP को\PSP]]_NP [[सम्मानित\JJ]]_NP [[किया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10629	[[स्वामी\N_NNP विवेकानंद\N_NNP पुरस्कार\N_NNP सरोजिनी\N_NNP कुलश्रेष्ठ\N_NNP ,\RD_PUNC गुरूदत्त\N_NNP सम्मान\N_NN सुरेखा\N_NNP शर्मा\N_NNP ,\RD_PUNC जैनेंद्र\N_NNP कुमार\N_NNP पुरस्कार\N_NNP]]_NP [[पूर्ण\JJ सिंह\N_NNP डबास\N_NNP को\PSP]]_NP [[दिया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10630	[[पुस्तक\N_NN `\RD_PUNC निर्भीक\JJ एवं\CC_CCD स्वच्छंद\JJ पत्रकारिता\N_NN `\RD_PUNC के\PSP लिए\PSP]]_NP [[सुरेश\N_NNP चौहान\N_NNP के\PSP को\PSP]]_NP [[नरेंद्र\N_NNP मोहन\N_NNP पत्रकारिता\N_NNP सम्मान\N_NNP]]_NP [[दिया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10631	[[पुस्तक\N_NN `\RD_PUNC अकेलेपन\N_NNP का\N_NNP दर्द\N_NNP `\RD_PUNC के\PSP लिए\PSP]]_NP [[बीर\N_NN सैन\N_NNP जैन\N_NNP सरल\N_NNP को\PSP]]_NP [[कमला\N_NNP रत्‍‌नम\N_NNP सम्मान\N_NN से\PSP]]_NP [[नवाजा\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10632	[[तो\RP_RPD]]_CCP [[पुस्तक\N_NN माटी\N_NN की\PSP]]_NP [[महक\N_NN के\PSP लिए\PSP]]_NP [[प्रो\N_NNP लल्लन\N_NNP प्रसाद\N_NNP को\PSP]]_NP [[भवानी\N_NNP प्रसाद\N_NNP मिश्र\N_NNP सम्मान\N_NN से\PSP]]_NP [[सम्मानित\JJ]]_NP [[किया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10633	[[इस\DM_DMD मौके\N_NN पर\PSP]]_NP [[भाजपा\N_NNP प्रवक्ता\N_NN]]_NP [[मीनाक्षी\N_NNP लेखी\N_NNP ,\RD_PUNC]]_NP [[संस्था\N_NN के\PSP अध्यक्ष\N_NN]]_NP [[देवेंद्र\N_NNP आर्य\N_NNP ,\RD_PUNC महामंत्री\N_NN मनोज\N_NNP]]_NP [[आदि\QT_QTF मौजूद\JJ]]_JJP [[रहे\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10634	[[परंपरागत\JJ समाज\N_NN में\PSP]]_NP [[एक\QT_QTC ऐसा\DM_DMD परिवार\N_NN ,\RD_PUNC जो\DM_DMR कहने\N_NN को\PSP तो\RP_RPD]]_NP [[अनुशासित\JJ]]_JJP [[है\V_VM]]_VGF [[लेकिन\CC_CCD]]_CCP [[उसके\PR_PRP सदस्य\N_NN]]_NP [[असंतुष्ट\JJ]]_JJP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10635	[[शहरी\JJ जीवन\N_NN पर\PSP]]_NP [[आधारित\JJ मध्यम\JJ वर्गीय\JJ परिवार\N_NN की\PSP]]_NP [[स्थिति\N_NN को\PSP]]_NP [[दिखाते\V_VM]]_VGF [[आधे-अधूरे\N_NNP नाटक\N_NN का\PSP]]_NP [[मंचन\N_NN]]_NP [[बृहस्पतिवार\N_NN को\PSP]]_NP [[श्रीराम\N_NNP सेंटर\N_NNP में\PSP]]_NP [[किया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10636	[[चंद्रशेखर\N_NNP शर्मा\N_NNP द्वारा\PSP]]_NP [[निर्देशित\JJ]]_NP [[इस\DM_DMD नाटक\N_NN को\PSP]]_NP [[दर्शकों\N_NN ने\PSP]]_NP [[खूब\RB पसंद\N_NN]]_NP [[किया\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10637	[[युवा\JJ नाट्य\JJ उत्सव\N_NN के\PSP]]_NP [[आखिरी\JJ दिन\N_NN]]_NP [[श्रीराम\N_NNP सेंटर\N_NNP में\PSP]]_NP [[मोहन\N_NNP राकेश\N_NNP के\PSP नाटक\N_NN]]_NP [[आधे-अधूरे\N_NNP में\PSP]]_NP [[मध्यमवर्गीय\JJ परिवार\N_NN की\PSP]]_NP [[उधेड़बुन\N_NN को\PSP]]_NP [[दिखाया\V_VM गया\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10638	[[शादीशुदा\JJ जिंदगी\N_NN से\PSP]]_NP [[नाखुश\JJ अधेड़\JJ महिला\N_NN के\PSP]]_NP [[इर्द\N_NST -\RD_PUNC गिर्द\N_NST घूमते\JJ]]_NP [[इस\DM_DMD नाटक\N_NN में\PSP]]_NP [[संयुक्त\JJ परिवार\N_NN में\PSP]]_NP [[उभरता\JJ मतभेद\N_NN]]_NP [[साफ\JJ]]_JJP [[दिखा\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10639	[[महिला\N_NN]]_NP [[अपने\PR_PRF शरारती\JJ बच्चों\N_NN को\PSP]]_NP [[संभालते\V_VM हुए\V_VAUX]]_VGF [[परिवार\N_NN को\PSP]]_NP [[जोड़कर\V_VM रखना\V_VAUX]]_VGF [[चाहती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
